,StudentID,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,At_Risk_Numeracy
1032,289681755,5.060273973,1,1,0,0,0,0,0,3,2,116,116,False
1033,349791589,5.290410959,0,0,0,1,0,0,0,2,2,104,104,False
1034,591736039,5.284931507,0,0,0,0,0,1,0,3,2,114,114,False
1035,866491172,5.290410959,1,1,0,0,0,0,0,2,2,103,103,False
1036,654394840,5.504109589,1,0,1,0,0,0,0,1,1,120,109,True
1037,403823481,5.419178082,0,1,0,0,0,0,0,2,1,107,96,False
1038,486663916,5.630136986,0,0,0,1,0,0,1,2,1,114,114,False
1039,488896173,5.438356164,0,1,0,0,0,0,0,2,2,103,103,False
1040,139917912,5.153424658,0,0,1,0,0,0,0,3,3,114,114,False
1041,973848800,5.254794521,1,1,0,0,0,0,0,3,3,96,96,False
1042,305948417,4.961643836,0,1,0,0,0,0,0,2,1,95,93,False
1043,792144345,5.054794521,0,0,1,0,0,0,0,2,2,103,103,False
1044,569418803,5.57260274,1,1,0,0,0,0,0,5,3,95,95,True
1045,388050319,5.550684932,0,1,0,0,0,0,0,5,3,101,101,False
1046,473202821,4.928767123,0,0,1,0,0,0,0,3,3,101,101,False
1047,764070438,5.484931507,0,0,1,0,0,0,0,2,1,94,94,False
1048,276439797,5.726027397,1,1,0,0,0,0,0,2,1,105,105,True
1049,117362254,6.019178082,1,1,0,0,0,0,0,2,2,116,116,False
1050,387921057,5.424657534,0,0,1,0,0,0,1,3,2,99,99,False
1051,155600545,5.846575342,0,1,0,0,0,0,0,3,3,114,114,False
1052,182138640,5.75890411,0,1,0,0,0,0,0,2,2,96,96,False
1053,538314978,5.126027397,0,0,1,0,0,0,1,2,2,102,102,False
1054,388980219,5.728767123,0,0,1,0,0,0,0,2,2,117,108,False
1055,888330542,5.304109589,1,0,1,0,0,0,0,2,1,114,114,False
1056,596109579,4.860273973,1,1,0,0,0,0,0,2,1,91,89,False
1057,274160153,4.854794521,1,0,0,1,0,0,1,1,1,95,95,False
1058,426915427,5.887671233,1,1,0,0,0,0,0,1,1,115,115,False
1059,514381125,5.421917808,0,0,1,0,0,0,0,1,1,97,97,False
1060,470918441,4.597260274,1,1,0,0,0,0,0,3,3,120,109,True
1061,583831956,5.630136986,1,0,1,0,0,0,0,2,1,89,89,True
1062,182796041,4.95890411,0,0,0,0,0,1,0,2,2,114,114,False
1063,689102456,5.887671233,1,0,1,0,0,0,0,1,1,104,104,True
1064,353201476,5.161643836,1,1,0,0,0,0,0,2,2,94,94,True
1065,987154524,5.101369863,1,1,0,0,0,0,0,3,3,95,95,False
1066,425745898,4.695890411,1,1,0,0,0,0,0,1,1,97,97,False
1067,650719810,5.57260274,0,0,0,0,0,1,0,1,1,97,97,False
1068,604632218,5.178082192,1,1,0,0,0,0,0,6,3,91,89,False
1069,992577795,5.032876712,1,0,1,0,0,0,0,2,2,107,96,True
1070,207406973,5.309589041,1,1,0,0,0,0,0,4,4,109,109,False
1071,352556237,5.161643836,1,0,0,0,0,1,0,3,1,110,110,False
1072,514769424,5.22739726,1,1,0,0,0,0,0,2,1,95,95,False
1073,412800370,5.849315068,1,1,0,0,0,0,0,2,2,105,105,False
1074,423731622,5.843835616,1,0,1,0,0,0,1,1,1,95,95,True
1075,607455857,5.4,1,0,0,1,0,0,0,2,2,88,88,False
1076,715840971,4.923287671,1,1,0,0,0,0,0,2,2,99,99,False
1077,674378498,5.375342466,0,1,0,0,0,0,0,3,2,116,116,False
1078,820109729,5.257534247,1,0,1,0,0,0,0,4,4,95,94,True
1079,928847495,5.328767123,0,0,0,1,0,0,0,1,1,101,101,False
1080,666085052,4.624657534,1,1,0,0,0,0,0,2,1,95,95,True
1081,835178186,4.775342466,0,1,0,0,0,0,0,1,1,113,113,False
1082,116624848,5.216438356,1,0,0,0,0,1,0,1,1,96,95,False
1083,951490701,5.15890411,1,1,0,0,0,0,0,2,2,105,105,False
1084,401485220,5.649315068,0,1,0,0,0,0,0,3,3,114,114,False
1085,935426032,5.345205479,1,1,0,0,0,0,0,2,2,113,113,False
1086,295566099,5.391780822,0,1,0,0,0,0,0,2,2,116,116,True
1087,420288785,4.709589041,1,1,0,0,0,0,0,2,1,90,90,False
1088,504952531,5.131506849,0,0,1,0,0,0,1,1,1,110,110,False
1089,529819844,5.361643836,0,1,0,0,0,0,0,3,3,110,110,False
1090,585151275,5.057534247,1,1,0,0,0,0,0,3,3,100,100,False
1091,197191747,4.939726027,1,1,0,0,0,0,0,2,1,101,101,False
1092,298675782,5.271232877,1,1,0,0,0,0,0,2,1,105,105,False
1093,947778183,5.315068493,1,0,1,0,0,0,0,3,3,120,120,True
1094,488321366,5.161643836,0,1,0,0,0,0,0,2,1,113,113,False
1095,239322097,5.44109589,1,1,0,0,0,0,0,3,2,100,100,False
1096,991574549,5.775342466,0,1,0,0,0,0,0,2,2,117,108,False
1097,524469955,5.191780822,1,1,0,0,0,0,0,3,2,95,95,False
1098,190482634,5.216438356,0,1,0,0,0,0,0,3,3,105,105,False
1099,622119927,4.904109589,0,0,1,0,0,0,0,2,1,88,88,True
1100,922604198,4.736986301,1,1,0,0,0,0,0,2,2,95,95,True
1101,546870270,4.676712329,1,0,1,0,0,0,0,1,1,97,97,True
1102,816726750,4.923287671,1,1,0,0,0,0,0,2,2,95,95,False
1103,603488207,4.934246575,0,1,0,0,0,0,0,2,2,114,114,False
1104,844461359,5.205479452,0,1,0,0,0,0,0,2,2,109,109,False
1105,146659431,5.819178082,0,1,0,0,0,0,0,2,2,114,114,False
1106,891764615,5.17260274,1,1,0,0,0,0,0,1,1,94,94,True
1107,368283747,5.106849315,1,0,1,0,0,0,0,2,2,113,113,False
1108,197172770,5.638356164,1,0,1,0,0,0,0,3,3,114,114,False
1109,963376640,5.268493151,0,1,0,0,0,0,0,3,2,114,102,False
1110,789666775,5.164383562,1,1,0,0,0,0,0,2,1,120,120,False
1111,695542397,4.82739726,0,1,0,0,0,0,0,2,2,107,107,False
1112,791225790,5.687671233,1,0,1,0,0,0,0,3,3,115,115,False
1113,699538164,4.890410959,0,0,1,0,0,0,0,3,1,115,115,True
1114,365055638,5.131506849,1,1,0,0,0,0,0,2,2,114,114,False
1115,271599675,5.276712329,0,1,0,0,0,0,0,2,2,114,114,False
1116,765066764,5.02739726,0,1,0,0,0,0,0,2,1,113,113,False
1117,371435216,5.619178082,1,0,1,0,0,0,0,1,1,102,97,False
1118,626629194,5.224657534,1,0,1,0,0,0,1,3,3,114,114,False
1119,480436787,4.917808219,0,1,0,0,0,0,0,3,3,95,95,False
1120,882806761,4.852054795,1,1,0,0,0,0,0,2,2,114,120,False
1121,872816104,5.55890411,1,1,0,0,0,0,0,1,1,98,98,False
1122,455234915,5.654794521,0,1,0,0,0,0,0,4,4,101,101,False
1123,157669643,5.139726027,1,1,0,0,0,0,0,1,1,113,113,False
1124,801602550,6.120547945,1,0,0,0,1,0,0,2,2,104,104,False
1125,662841424,5.252054795,0,1,0,0,0,0,0,2,2,114,114,False
1126,936489261,5.528767123,0,1,0,0,0,0,0,1,1,98,98,True
1127,249854281,5.687671233,1,1,0,0,0,0,0,2,2,101,101,False
1128,363453196,5.942465753,0,1,0,0,0,0,0,1,1,114,114,False
1129,765714007,5.265753425,0,1,0,0,0,0,0,3,2,94,94,False
1130,215520189,4.98630137,1,0,1,0,0,0,1,2,1,99,99,True
1131,465050888,5.452054795,0,1,0,0,0,0,0,2,1,90,90,False
1132,190313722,5.410958904,1,1,0,0,0,0,0,5,3,120,120,False
1133,849670114,5.189041096,0,1,0,0,0,0,0,3,2,113,105,False
1134,172470399,4.769863014,1,0,1,0,0,0,1,1,1,95,95,True
1135,336490984,5.153424658,0,1,0,0,0,0,0,3,1,95,95,False
1136,314497315,5.75890411,1,1,0,0,0,0,0,3,2,95,95,False
1137,763931817,5.690410959,0,1,0,0,0,0,0,3,2,112,112,True
1138,303074193,5.657534247,0,1,0,0,0,0,0,3,2,103,103,False
1139,551228863,4.602739726,0,1,0,0,0,0,0,2,1,116,116,False
1140,892829054,4.98630137,0,1,0,0,0,0,0,2,2,97,97,False
1141,148624612,4.682191781,0,1,0,0,0,0,0,1,1,95,95,False
1142,758854306,5.424657534,0,0,0,1,0,0,1,1,1,91,91,False
1143,598355935,5.22739726,1,1,0,0,0,0,0,5,3,98,98,False
1144,795737160,5.309589041,0,1,0,0,0,0,0,1,1,114,114,False
1145,420682319,4.676712329,0,1,0,0,0,0,0,1,1,113,105,False
1146,563366787,5.397260274,1,1,0,0,0,0,0,4,1,120,120,False
1147,272752748,4.775342466,1,1,0,0,0,0,0,3,2,98,98,True
1148,438240406,5.545205479,1,0,1,0,0,0,1,2,2,120,116,True
1149,387682835,5.287671233,1,1,0,0,0,0,0,2,1,103,103,False
1150,948350721,5.197260274,1,1,0,0,0,0,0,4,4,95,95,True
1151,814778015,5.180821918,0,1,0,0,0,0,0,3,3,97,97,True
1152,467234001,5.493150685,1,1,0,0,0,0,0,2,2,120,120,False
1153,589185861,4.830136986,0,0,1,0,0,0,0,2,2,92,92,True
1154,686595718,5.030136986,0,1,0,0,0,0,0,2,1,116,116,False
1155,176219967,5.408219178,0,1,0,0,0,0,0,2,1,94,95,False
1156,772664293,5.542465753,1,1,0,0,0,0,0,2,2,115,115,False
1157,987985333,5.635616438,0,0,0,1,0,0,0,2,1,109,109,False
1158,582945435,5.079452055,1,0,0,0,0,1,1,3,3,95,95,False
1159,793340905,5.263013699,0,1,0,0,0,0,0,2,2,102,102,False
1160,493419001,5.816438356,0,0,1,0,0,0,0,3,1,116,116,False
1161,386637725,5.232876712,1,1,0,0,0,0,0,4,3,101,101,False
1162,950655637,5.501369863,1,0,1,0,0,0,0,3,1,95,97,False
1163,788956209,5.375342466,1,1,0,0,0,0,0,2,2,97,97,False
1164,394145949,5.317808219,0,0,1,0,0,0,0,2,2,113,105,False
1165,761015851,4.706849315,0,1,0,0,0,0,0,3,1,104,104,False
1166,846026664,5.37260274,1,1,0,0,0,0,0,2,2,104,98,True
1167,754563162,5.64109589,1,1,0,0,0,0,0,2,2,97,97,False
1168,505821044,4.994520548,1,1,0,0,0,0,0,2,2,115,115,False
1169,242789544,4.668493151,0,1,0,0,0,0,0,1,1,120,120,False
1170,404940281,4.969863014,0,1,0,0,0,0,0,4,3,114,114,False
1171,631269360,5.402739726,1,1,0,0,0,0,0,2,2,78,78,False
1172,666655619,5.580821918,1,1,0,0,0,0,0,3,2,95,95,False
1173,405327676,5.038356164,1,0,1,0,0,0,0,2,2,101,101,True
1174,334201201,5.695890411,0,1,0,0,0,0,0,1,1,103,103,False
1175,929454982,5.265753425,0,1,0,0,0,0,0,1,1,105,105,True
1176,441719792,5.276712329,1,1,0,0,0,0,0,2,2,103,103,False
1177,970451427,4.920547945,1,1,0,0,0,0,0,2,2,102,102,False
1178,382851972,5.682191781,1,0,1,0,0,0,0,2,2,95,95,True
1179,799569216,5.016438356,0,1,0,0,0,0,0,2,2,105,105,False
1180,342370404,5.750684932,0,1,0,0,0,0,0,2,1,109,109,False
1181,614604652,5.136986301,0,1,0,0,0,0,0,2,2,99,94,False
1182,629467674,5.087671233,0,1,0,0,0,0,0,2,1,93,93,False
1183,440442992,5.369863014,1,1,0,0,0,0,0,3,3,99,94,False
1184,157187232,5.342465753,1,0,1,0,0,0,0,2,2,116,116,False
1185,387511037,4.956164384,1,1,0,0,0,0,0,3,1,110,110,False
1186,914566816,4.942465753,0,1,0,0,0,0,0,2,1,102,102,False
1187,656178677,4.791780822,0,1,0,0,0,0,0,3,1,109,109,False
1188,600646649,6.073972603,0,1,0,0,0,0,0,2,2,109,109,False
1189,419373919,5.334246575,1,1,0,0,0,0,0,3,3,120,120,False
1190,653837031,5.380821918,0,1,0,0,0,0,0,2,1,114,114,False
1191,375960901,5.6,1,0,1,0,0,0,0,1,1,114,114,False
1192,915460248,5.635616438,0,0,1,0,0,0,0,2,2,114,114,False
1193,874726872,5.906849315,1,1,0,0,0,0,0,2,2,105,105,False
1194,272636296,5.646575342,1,0,1,0,0,0,0,1,1,90,90,True
1195,725747657,5.2,0,1,0,0,0,0,0,4,4,116,116,True
1196,611875660,5.049315068,1,1,0,0,0,0,0,2,2,115,115,False
1197,963923793,5.539726027,1,1,0,0,0,0,0,2,1,95,92,True
1198,317535535,5.454794521,1,1,0,0,0,0,0,3,2,98,98,False
1199,316489944,5.057534247,0,1,0,0,0,0,0,2,1,94,94,False
1200,770727049,5.479452055,1,0,1,0,0,0,0,3,1,113,113,False
1201,708933621,5.920547945,1,0,1,0,0,0,0,2,1,97,93,False
1202,263897751,5.054794521,1,0,1,0,0,0,0,5,5,112,112,True
1203,442229289,6.106849315,1,0,1,0,0,0,0,3,3,95,95,False
1204,544302669,5.2,1,1,0,0,0,0,0,3,1,95,95,False
1205,717916431,5.602739726,1,0,1,0,0,0,1,2,1,95,95,False
1206,512052385,5.136986301,1,0,1,0,0,0,0,1,1,103,103,False
1207,237296692,5.591780822,0,0,0,1,0,0,0,2,2,120,109,False
1208,746691698,5.005479452,1,1,0,0,0,0,0,3,3,95,93,True
1209,548474054,5.147945205,1,1,0,0,0,0,0,2,2,102,102,False
1210,128316184,4.821917808,0,1,0,0,0,0,0,2,1,104,98,False
1211,919964556,5.624657534,0,1,0,0,0,0,0,2,2,110,110,False
1212,672009018,5.271232877,1,0,1,0,0,0,0,2,2,97,97,True
1213,775944604,5.219178082,0,1,0,0,0,0,0,3,3,95,95,False
1214,443874801,5.476712329,0,1,0,0,0,0,0,3,1,112,112,False
1215,354787019,5.032876712,0,1,0,0,0,0,0,3,3,110,110,False
1216,363197085,5.635616438,0,1,0,0,0,0,0,1,1,107,107,False
1217,555100518,5.536986301,0,0,0,1,0,0,0,2,2,109,109,True
1218,995423083,6.076712329,1,1,0,0,0,0,0,2,2,114,114,False
1219,664885101,5.038356164,0,1,0,0,0,0,0,7,5,97,97,True
1220,344146694,5.345205479,1,0,1,0,0,0,0,3,2,101,101,False
1221,675104183,5.495890411,1,1,0,0,0,0,0,3,1,114,114,False
1222,331223322,5.832876712,1,0,1,0,0,0,0,2,2,116,116,False
1223,272396393,5.504109589,0,1,0,0,0,0,0,2,1,103,103,True
1224,706310474,5.312328767,1,1,0,0,0,0,0,1,1,88,88,True
1225,572340114,5.616438356,0,1,0,0,0,0,0,1,1,91,89,False
1226,827707039,5.139726027,0,1,0,0,0,0,0,1,1,95,95,False
1227,322307058,5.15890411,1,1,0,0,0,0,0,2,1,95,95,False
1228,896725234,4.863013699,0,1,0,0,0,0,0,1,1,97,97,True
1229,865178498,4.909589041,1,0,0,1,0,0,0,2,1,114,114,False
1230,789120957,5.983561644,1,0,1,0,0,0,0,1,1,117,117,False
1231,905233967,4.994520548,0,0,1,0,0,0,1,3,2,116,104,True
1232,238877651,5.350684932,1,1,0,0,0,0,0,3,3,104,104,False
1233,772664196,5.197260274,0,0,0,1,0,0,0,3,2,94,91,False
1234,305511723,5.257534247,1,0,1,0,0,0,0,2,1,89,89,True
1235,455907948,5.246575342,1,1,0,0,0,0,0,1,1,95,95,False
1236,599955299,5.539726027,0,1,0,0,0,0,0,3,2,101,101,False
1237,454039194,5.057534247,1,1,0,0,0,0,0,1,1,95,95,False
1238,704261088,5.783561644,1,0,1,0,0,0,0,2,2,117,108,False
1239,823673205,4.745205479,0,1,0,0,0,0,0,1,1,117,117,False
1240,241714274,5.328767123,1,0,1,0,0,0,0,2,1,113,113,False
1241,911616744,5.271232877,0,1,0,0,0,0,0,1,1,97,93,False
1242,205349773,5.334246575,0,1,0,0,0,0,0,3,3,104,98,False
1243,308745441,5.350684932,1,1,0,0,0,0,0,5,4,109,109,False
1244,216076193,4.926027397,0,1,0,0,0,0,0,1,1,104,104,True
1245,775294423,5.216438356,1,1,0,0,0,0,0,1,1,120,120,False
1246,251118829,5.367123288,0,1,0,0,0,0,0,2,1,114,114,False
1247,957907414,5.912328767,0,1,0,0,0,0,0,2,1,113,102,True
1248,998690856,5.660273973,1,0,0,1,0,0,0,2,2,97,97,True
1249,901381496,4.917808219,1,1,0,0,0,0,0,1,1,104,98,False
1250,271446242,5.052054795,1,1,0,0,0,0,0,1,1,116,116,False
1251,544437425,5.443835616,1,0,1,0,0,0,0,1,1,89,89,False
1252,184595611,4.731506849,1,1,0,0,0,0,0,1,1,103,103,False
1253,725951104,4.994520548,0,1,0,0,0,0,0,2,2,97,97,False
1254,184343925,4.695890411,0,1,0,0,0,0,0,2,1,100,94,False
1255,840966061,5.224657534,1,0,0,1,0,0,0,4,3,103,103,False
1256,495487537,5.501369863,0,1,0,0,0,0,0,6,3,95,95,True
1257,543926219,5.104109589,0,1,0,0,0,0,0,2,2,97,97,True
1258,197548880,5.139726027,0,1,0,0,0,0,0,2,2,95,93,False
1259,487583363,5.394520548,0,0,0,1,0,0,1,1,1,97,97,False
1260,306180167,5.175342466,0,1,0,0,0,0,0,2,2,91,91,False
1261,652326516,5.816438356,1,0,0,0,0,1,0,3,1,104,104,True
1262,980673375,4.852054795,0,0,1,0,0,0,0,2,1,103,103,True
1263,786695581,5.624657534,0,1,0,0,0,0,0,3,2,103,103,False
1264,514464587,4.97260274,0,1,0,0,0,0,0,3,2,104,98,True
1265,543339407,5.071232877,1,0,1,0,0,0,1,1,1,116,104,False
1266,640975943,5.430136986,1,1,0,0,0,0,0,1,1,101,101,False
1267,543351151,5.331506849,1,0,1,0,0,0,0,1,1,114,114,True
1268,886957147,5.610958904,1,1,0,0,0,0,0,2,2,114,114,False
1269,987170269,4.663013699,1,1,0,0,0,0,0,3,3,95,95,False
1270,235317980,5.106849315,0,1,0,0,0,0,0,3,1,103,103,False
1271,618441324,4.830136986,0,0,1,0,0,0,0,4,2,104,104,False
1272,601544541,5.438356164,1,0,1,0,0,0,1,1,1,116,116,False
1273,172308092,4.953424658,1,1,0,0,0,0,0,2,2,103,103,False
1274,364773168,5.084931507,0,1,0,0,0,0,0,2,1,103,103,False
1275,751050186,5.317808219,0,1,0,0,0,0,0,3,2,97,97,True
1276,288528880,4.865753425,0,1,0,0,0,0,0,2,2,113,102,False
1277,561966232,5.079452055,0,1,0,0,0,0,0,3,1,104,104,False
1278,775582389,4.6,1,1,0,0,0,0,0,2,2,120,120,False
1279,468813041,5.619178082,0,1,0,0,0,0,0,2,1,114,114,False
1280,901577169,5.635616438,1,0,1,0,0,0,0,2,2,113,105,False
1281,154695301,5.805479452,1,1,0,0,0,0,0,2,2,95,95,True
1282,427188291,6.147945205,1,1,0,0,0,0,0,1,1,112,112,False
1283,709351422,5.095890411,0,1,0,0,0,0,0,1,1,94,94,False
1284,285769358,5.279452055,0,1,0,0,0,0,0,3,3,104,104,False
1285,367643101,5.347945205,1,0,0,1,0,0,0,2,1,103,103,False
1286,751703275,4.728767123,0,1,0,0,0,0,0,1,1,88,88,True
1287,779604862,4.909589041,1,0,1,0,0,0,0,1,1,95,95,False
1288,622043373,5.046575342,0,1,0,0,0,0,0,4,3,88,88,True
1289,686332759,4.778082192,1,0,1,0,0,0,1,2,1,95,95,True
1290,618412601,5.498630137,1,1,0,0,0,0,0,2,2,104,104,False
1291,418879756,5.460273973,1,1,0,0,0,0,0,2,1,97,97,False
1292,932304515,5.145205479,1,0,0,0,1,0,0,2,2,90,90,True
1293,494860878,4.991780822,1,0,1,0,0,0,0,1,1,107,107,False
1294,297787841,5.454794521,1,0,1,0,0,0,1,1,1,103,103,False
1295,838210630,5.293150685,0,0,0,1,0,0,0,1,1,105,105,False
1296,886459086,5.109589041,1,1,0,0,0,0,0,2,2,104,98,False
1297,859954617,5.293150685,1,0,1,0,0,0,0,2,1,97,97,True
1298,163824817,5.397260274,0,1,0,0,0,0,0,1,1,94,94,False
1299,264836552,5.750684932,0,1,0,0,0,0,0,2,1,95,95,False
1300,690658259,5.287671233,0,1,0,0,0,0,0,3,3,120,109,False
1301,197523415,5.97260274,1,1,0,0,0,0,0,4,4,120,109,False
1302,159295238,5.712328767,0,1,0,0,0,0,0,1,1,95,95,False
1303,229578032,5.594520548,0,1,0,0,0,0,0,3,2,114,114,False
1304,250940015,5.304109589,0,1,0,0,0,0,0,2,2,120,120,False
1305,142774512,5.230136986,0,1,0,0,0,0,0,1,1,96,96,False
1306,922718515,5.016438356,0,1,0,0,0,0,0,2,2,95,95,False
1307,783989003,5.534246575,1,1,0,0,0,0,0,1,1,97,97,True
1308,683842800,4.526027397,1,1,0,0,0,0,0,2,2,94,94,False
1309,434247327,5.128767123,0,1,0,0,0,0,0,3,3,78,78,False
1310,859333573,5.504109589,1,1,0,0,0,0,0,2,1,104,98,False
1311,381999332,4.731506849,0,1,0,0,0,0,0,2,1,114,102,False
1312,436665930,5.547945205,0,0,1,0,0,0,0,3,3,97,97,True
1313,503089725,4.942465753,1,0,1,0,0,0,0,2,2,112,112,False
1314,583679704,4.865753425,0,1,0,0,0,0,0,1,1,101,96,True
1315,370805460,5.312328767,0,1,0,0,0,0,0,2,2,95,95,True
1316,771570735,5.660273973,1,0,0,0,0,1,0,1,1,103,103,False
1317,868402103,4.808219178,0,1,0,0,0,0,0,3,2,95,95,False
1318,365835368,5.673972603,0,1,0,0,0,0,0,1,1,114,114,False
1319,853193721,5.704109589,1,0,1,0,0,0,1,2,1,94,94,False
1320,456237217,5.920547945,1,0,1,0,0,0,0,5,3,116,116,True
1321,390491281,5.024657534,0,1,0,0,0,0,0,2,2,97,97,False
1322,716401221,5.473972603,1,1,0,0,0,0,0,3,1,114,114,False
1323,630783797,5.219178082,1,0,1,0,0,0,0,2,1,109,109,False
1324,482441587,5.254794521,1,1,0,0,0,0,0,3,2,95,93,False
1325,542308041,5.534246575,1,1,0,0,0,0,0,1,1,114,114,False
1326,621507558,5.663013699,1,1,0,0,0,0,0,2,1,95,95,False
1327,385133499,5.126027397,0,1,0,0,0,0,0,3,1,102,102,False
1328,167010423,5.501369863,1,0,1,0,0,0,1,1,1,114,104,False
1329,476575118,5.668493151,0,0,1,0,0,0,0,3,3,95,95,False
1330,212152183,5.490410959,1,0,1,0,0,0,0,3,2,112,112,False
1331,868403900,5.254794521,0,1,0,0,0,0,0,2,2,114,114,False
1332,410175400,5.268493151,1,1,0,0,0,0,0,2,2,102,103,False
1333,152480856,5.583561644,0,1,0,0,0,0,0,3,2,97,97,False
1334,453648694,4.989041096,0,0,1,0,0,0,0,2,2,97,97,True
1335,595157980,5.82739726,1,1,0,0,0,0,0,2,2,114,114,False
1336,697240195,5.728767123,1,0,1,0,0,0,0,1,1,97,97,True
1337,796336216,5.561643836,0,0,0,1,0,0,0,3,2,103,103,False
1338,697675509,5.323287671,0,1,0,0,0,0,0,2,2,94,94,False
1339,810405346,5.282191781,1,1,0,0,0,0,0,1,1,114,104,True
1340,147654776,5.205479452,0,1,0,0,0,0,0,2,2,113,113,False
1341,900936280,4.794520548,0,1,0,0,0,0,0,2,1,97,97,False
1342,872579906,4.920547945,0,1,0,0,0,0,0,2,1,116,116,True
1343,699261107,5.41369863,1,1,0,0,0,0,0,3,2,115,115,True
1344,299537267,5.375342466,0,1,0,0,0,0,0,3,3,112,112,True
1345,103165812,5.789041096,0,1,0,0,0,0,0,3,1,110,110,False
1346,709529086,4.668493151,1,1,0,0,0,0,0,3,2,90,90,False
1347,876389173,4.816438356,0,1,0,0,0,0,0,2,1,114,114,False
1348,832218897,5.106849315,1,0,1,0,0,0,0,2,1,94,94,False
1349,954403084,5.487671233,1,1,0,0,0,0,0,7,4,78,78,True
1350,391775419,5.465753425,0,1,0,0,0,0,0,2,1,95,95,False
1351,360066732,4.756164384,0,0,1,0,0,0,0,3,1,89,89,True
1352,360763162,4.709589041,1,1,0,0,0,0,0,3,2,90,90,True
1353,695567340,5.863013699,1,0,1,0,0,0,0,3,1,112,112,False
1354,835426999,5.783561644,1,0,1,0,0,0,0,2,1,105,105,False
1355,746498521,5.131506849,0,0,1,0,0,0,0,3,1,116,104,False
1356,821085766,5.391780822,1,0,1,0,0,0,0,2,2,104,104,True
1357,515151303,5.652054795,1,1,0,0,0,0,0,3,1,101,101,False
1358,154520516,5.545205479,0,1,0,0,0,0,0,2,2,114,114,False
1359,656387143,5.734246575,0,1,0,0,0,0,0,2,2,94,94,True
1360,194681400,5.378082192,1,1,0,0,0,0,0,3,2,103,103,False
1361,125680296,5.816438356,0,1,0,0,0,0,0,2,2,120,120,False
1362,308424945,5.671232877,0,1,0,0,0,0,0,1,1,102,102,False
1363,272284661,5.008219178,1,0,1,0,0,0,0,3,2,103,103,False
1364,804720073,5.471232877,0,1,0,0,0,0,0,3,3,105,105,False
1365,989167716,5.243835616,1,1,0,0,0,0,0,2,2,109,109,False
1366,521751541,6.246575342,0,0,1,0,0,0,0,1,1,78,78,True
1367,100896352,5.010958904,0,1,0,0,0,0,0,2,1,103,103,False
1368,310344351,5.909589041,1,1,0,0,0,0,0,2,2,97,97,False
1369,583743934,5.068493151,0,1,0,0,0,0,0,2,2,115,115,False
1370,456662072,5.734246575,0,1,0,0,0,0,0,2,2,114,114,False
1371,914615364,4.824657534,1,1,0,0,0,0,0,2,2,95,95,False
1372,122722140,5.57260274,0,1,0,0,0,0,0,2,1,99,99,False
1373,399604990,5.15890411,1,1,0,0,0,0,0,2,1,102,102,False
1374,763912914,5.473972603,0,0,1,0,0,0,1,3,2,95,95,False
1375,828643320,5.701369863,1,0,1,0,0,0,1,3,3,116,116,True
1376,989442197,5.668493151,1,1,0,0,0,0,0,2,2,95,95,False
1377,184078265,4.526027397,0,0,0,1,0,0,0,2,2,95,95,False
1378,777325256,5.931506849,0,0,0,0,0,1,1,2,1,94,94,True
1379,458454237,5.175342466,1,1,0,0,0,0,0,5,1,114,114,False
1380,701377794,5.008219178,0,1,0,0,0,0,0,2,2,97,97,True
1381,825076397,5.117808219,0,1,0,0,0,0,0,3,2,103,103,False
1382,931394541,5.416438356,1,1,0,0,0,0,0,2,2,94,94,True
1383,429840231,5.068493151,1,1,0,0,0,0,0,4,3,102,102,True
1384,665022547,5.504109589,1,0,1,0,0,0,1,3,2,99,99,False
1385,740565823,5.580821918,1,1,0,0,0,0,0,2,2,116,116,False
1386,871011401,4.663013699,1,1,0,0,0,0,0,1,1,112,112,False
1387,937107848,5.076712329,0,1,0,0,0,0,0,4,2,103,103,False
1388,349790879,5.676712329,0,1,0,0,0,0,0,6,3,104,104,False
1389,941842032,5.002739726,0,1,0,0,0,0,0,1,1,97,97,True
1390,586422658,5.328767123,0,1,0,0,0,0,0,4,2,114,114,False
1391,927754356,4.808219178,0,0,0,0,0,1,0,2,2,91,98,True
1392,776145247,5.254794521,1,1,0,0,0,0,0,2,1,97,97,False
1393,820400997,5.526027397,1,0,1,0,0,0,0,2,2,96,96,False
1394,533212367,5.41369863,0,1,0,0,0,0,0,1,1,101,101,False
1395,130605447,5.342465753,1,1,0,0,0,0,0,3,2,94,94,False
1396,500446701,5.37260274,1,1,0,0,0,0,0,2,2,88,88,False
1397,524357902,5.315068493,1,1,0,0,0,0,0,2,2,98,98,True
1398,245306725,5.134246575,0,1,0,0,0,0,0,2,2,120,120,False
1399,413420409,5.161643836,1,1,0,0,0,0,0,4,4,116,116,False
1400,430195337,4.783561644,1,1,0,0,0,0,0,3,2,93,93,True
1401,805791334,5.465753425,0,1,0,0,0,0,0,2,2,101,101,False
1402,362144914,4.84109589,0,0,1,0,0,0,1,2,1,99,99,False
1403,560512591,5.42739726,1,0,1,0,0,0,1,2,1,99,99,True
1404,939740972,4.75890411,1,0,0,1,0,0,0,4,3,95,92,False
1405,744677356,5.098630137,0,1,0,0,0,0,0,2,1,93,93,False
1406,643780301,5.263013699,0,1,0,0,0,0,0,4,4,78,78,True
